ts,temperature,dew_point,rel_humidity,wind_dir,wind_speed,visibility,stn_pressure,humidex,wind_chill,notes
2013-10-25D09:00:00.000000000,5.9,1.6,74,280,18,24.1,100.12,,,
2013-10-25D10:00:00.000000000,6.8,1.9,71,260,16,24.1,100.12,,,Mostly Cloudy
2013-10-25D11:00:00.000000000,8.2,1.6,63,260,25,24.1,100.11,,,
2013-10-25D12:00:00.000000000,8.2,1.4,62,280,24,24.1,100.06,,,
2013-10-25D13:00:00.000000000,9.2,-0.4,51,310,26,24.1,100.02,,,Rain Showers
2013-10-25D14:00:00.000000000,7.2,0.9,64,280,17,24.1,100.05,,,
2013-10-25D15:00:00.000000000,7.6,0.6,61,270,33,24.1,100.03,,,Rain Showers
2013-10-25D16:00:00.000000000,6.4,1.7,72,260,21,24.1,100.04,,,Mostly Cloudy
2013-10-25D17:00:00.000000000,4.6,2,83,280,13,24.1,100.05,,,
2013-10-25D18:00:00.000000000,4.6,2.1,84,250,13,24.1,100.04,,,
2013-10-25D19:00:00.000000000,4,1.7,85,240,14,24.1,99.98,,,Mostly Cloudy
2013-10-25D20:00:00.000000000,5.6,1.7,76,210,11,24.1,99.97,,,
2013-10-25D21:00:00.000000000,4.7,-0.1,71,220,14,24.1,99.91,,,
2013-10-25D22:00:00.000000000,4.5,-0.9,68,240,18,24.1,99.84,,,Mostly Cloudy
2013-10-25D23:00:00.000000000,4.7,-1.3,65,240,18,24.1,99.76,,,
2013-10-26D00:00:00.000000000,5.3,-1.2,63,240,26,24.1,99.66,,,
2013-10-26D01:00:00.000000000,5.4,-1.3,62,230,21,24.1,99.55,,,Cloudy
2013-10-26D02:00:00.000000000,6,-2.6,54,230,24,24.1,99.46,,,
2013-10-26D03:00:00.000000000,5.9,-2.7,54,210,21,24.1,99.3,,,
2013-10-26D04:00:00.000000000,6.4,-2.7,52,210,28,24.1,99.16,,,Cloudy
2013-10-26D05:00:00.000000000,5.2,0.8,73,250,35,19.3,99.08,,,Rain Showers
2013-10-26D06:00:00.000000000,4.1,1.8,85,230,36,16.1,99.01,,,Rain
2013-10-26D07:00:00.000000000,3.6,2,89,220,32,16.1,98.92,,,Rain
2013-10-26D08:00:00.000000000,4.2,2.6,89,220,29,12.9,98.86,,,Rain
2013-10-26D09:00:00.000000000,4.5,2.5,87,240,40,12.9,98.81,,,Rain
2013-10-26D10:00:00.000000000,4.2,2.4,88,230,37,12.9,98.74,,,Rain
2013-10-26D11:00:00.000000000,3.7,2.1,89,230,33,16.1,98.73,,,Rain
2013-10-26D12:00:00.000000000,4,1.9,86,230,36,19.3,98.68,,,Rain
2013-10-26D13:00:00.000000000,5.7,2.5,80,230,36,19.3,98.61,,,Mostly Cloudy
2013-10-26D14:00:00.000000000,6,2.1,76,230,26,24.1,98.62,,,
2013-10-26D15:00:00.000000000,5.1,2.1,81,230,35,19.3,98.62,,,Rain Showers
2013-10-26D16:00:00.000000000,6,3.2,82,230,17,24.1,98.62,,,Mostly Cloudy
2013-10-26D17:00:00.000000000,6,2.5,78,210,17,24.1,98.64,,,
2013-10-26D18:00:00.000000000,5.9,2.7,80,220,17,24.1,98.66,,,
2013-10-26D19:00:00.000000000,5.7,3.1,83,270,18,24.1,98.69,,,Cloudy
2013-10-26D20:00:00.000000000,5.4,3.1,85,260,17,24.1,98.7,,,
2013-10-26D21:00:00.000000000,5.3,2.7,83,270,23,24.1,98.74,,,
2013-10-26D22:00:00.000000000,4.4,2.3,86,280,18,24.1,98.78,,,Mostly Cloudy
2013-10-26D23:00:00.000000000,3.8,1.7,86,280,21,24.1,98.84,,,
2013-10-27D00:00:00.000000000,3.4,1.1,85,280,18,24.1,98.92,,,
2013-10-27D01:00:00.000000000,2.5,0.4,86,280,17,24.1,99,,,Mainly Clear
2013-10-27D02:00:00.000000000,3.1,1,86,270,18,24.1,99.06,,,
2013-10-27D03:00:00.000000000,2,0.2,88,280,12,24.1,99.07,,,
2013-10-27D04:00:00.000000000,1.9,0.1,88,270,15,24.1,99.11,,,Mainly Clear
2013-10-27D05:00:00.000000000,2.1,0.3,88,270,17,24.1,99.16,,,
2013-10-27D06:00:00.000000000,2.2,0.4,88,280,13,24.1,99.22,,,
2013-10-27D07:00:00.000000000,2.7,1.1,89,250,13,24.1,99.26,,,Mostly Cloudy
2013-10-27D08:00:00.000000000,3.4,1.3,86,270,21,24.1,99.36,,,
2013-10-27D09:00:00.000000000,5,2.4,83,260,17,24.1,99.4,,,
2013-10-27D10:00:00.000000000,5.9,2.4,78,270,19,24.1,99.43,,,Mostly Cloudy
2013-10-27D11:00:00.000000000,6.5,2,73,270,25,24.1,99.48,,,
2013-10-27D12:00:00.000000000,7.5,1.8,67,270,20,24.1,99.46,,,
2013-10-27D13:00:00.000000000,5.5,2.5,81,250,21,24.1,99.45,,,Rain Showers
2013-10-27D14:00:00.000000000,6.8,1.7,70,300,15,24.1,99.43,,,
2013-10-27D15:00:00.000000000,7.4,2.1,69,260,17,24.1,99.43,,,
2013-10-27D16:00:00.000000000,7.6,0.4,60,260,21,24.1,99.47,,,Mostly Cloudy
2013-10-27D17:00:00.000000000,6.8,-0.2,61,250,23,24.1,99.52,,,
2013-10-27D18:00:00.000000000,5.7,-1,62,240,14,24.1,99.54,,,
2013-10-27D19:00:00.000000000,6.5,-1.2,58,190,5,24.1,99.55,,,Cloudy
2013-10-27D20:00:00.000000000,6.4,-1,59,200,10,24.1,99.53,,,
2013-10-27D21:00:00.000000000,6.1,-1.1,60,190,6,24.1,99.55,,,
2013-10-27D22:00:00.000000000,5.9,-0.4,64,160,6,24.1,99.56,,,Cloudy
2013-10-27D23:00:00.000000000,5.7,-0.2,66,170,8,24.1,99.51,,,
2013-10-28D00:00:00.000000000,5.8,0.2,67,210,10,24.1,99.5,,,
2013-10-28D01:00:00.000000000,7.1,1,65,240,26,24.1,99.5,,,Cloudy
2013-10-28D02:00:00.000000000,6,1,70,250,19,24.1,99.52,,,
2013-10-28D03:00:00.000000000,5.3,1.1,74,250,19,24.1,99.56,,,
2013-10-28D04:00:00.000000000,5.3,1.6,77,260,17,24.1,99.65,,,Mostly Cloudy
2013-10-28D05:00:00.000000000,5.3,1.8,78,260,15,24.1,99.78,,,
2013-10-28D06:00:00.000000000,5.3,2.1,80,270,14,24.1,99.86,,,
2013-10-28D07:00:00.000000000,6.2,2.5,77,360,26,24.1,100.02,,,Cloudy
2013-10-28D08:00:00.000000000,5.6,0.2,68,340,26,24.1,100.2,,,
2013-10-28D09:00:00.000000000,4.7,-1.3,65,360,28,24.1,100.34,,,
2013-10-28D10:00:00.000000000,6.1,-4.1,48,10,28,24.1,100.43,,,Mainly Clear
2013-10-28D11:00:00.000000000,6.5,-3.7,48,350,21,24.1,100.5,,,
2013-10-28D12:00:00.000000000,7,-6.4,38,10,21,24.1,100.55,,,
2013-10-28D13:00:00.000000000,7.3,-7.6,34,10,19,24.1,100.56,,,Mainly Clear
2013-10-28D14:00:00.000000000,7.3,-6.4,37,10,15,24.1,100.6,,,
2013-10-28D15:00:00.000000000,7.2,-6.9,36,350,18,24.1,100.64,,,
2013-10-28D16:00:00.000000000,6.2,-7.4,37,360,8,24.1,100.67,,,Clear
2013-10-28D17:00:00.000000000,4.8,-5.9,46,360,18,24.1,100.68,,,
2013-10-28D18:00:00.000000000,3.5,-6.2,49,360,17,24.1,100.73,,,
2013-10-28D19:00:00.000000000,2.7,-6,53,20,16,24.1,100.79,,,Clear
2013-10-28D20:00:00.000000000,1.3,-5.6,60,20,12,24.1,100.81,,,
2013-10-28D21:00:00.000000000,0.7,-5.4,64,360,12,24.1,100.87,,,
2013-10-28D22:00:00.000000000,0.2,-4.8,69,360,16,24.1,100.88,,,Clear
2013-10-28D23:00:00.000000000,-0.3,-4.9,71,360,14,24.1,100.9,,-5,
2013-10-29D00:00:00.000000000,-0.8,-5.1,73,360,12,24.1,100.92,,-5,
2013-10-29D01:00:00.000000000,-1.5,-5.2,76,10,11,24.1,100.96,,-5,Mainly Clear
2013-10-29D02:00:00.000000000,-1.3,-5.4,74,360,8,24.1,100.95,,-4,
2013-10-29D03:00:00.000000000,-2,-5.5,77,360,10,24.1,100.96,,-6,
2013-10-29D04:00:00.000000000,-2.2,-5.9,76,360,10,24.1,100.98,,-6,Mainly Clear
2013-10-29D05:00:00.000000000,-2.7,-5.7,80,10,10,24.1,101.01,,-7,
2013-10-29D06:00:00.000000000,-2.3,-5.5,79,360,9,24.1,101.01,,-6,
2013-10-29D07:00:00.000000000,-2.7,-5.5,81,360,9,24.1,101.06,,-6,Mainly Clear
2013-10-29D08:00:00.000000000,-0.7,-4.8,74,360,10,24.1,101.12,,-4,
2013-10-29D09:00:00.000000000,1.3,-4.4,66,40,9,24.1,101.09,,,
2013-10-29D10:00:00.000000000,3.7,-5,53,30,5,24.1,101.09,,,Mainly Clear
2013-10-29D11:00:00.000000000,4.8,-2.5,59,70,10,24.1,101.11,,,
2013-10-29D12:00:00.000000000,6.6,0.1,63,110,7,24.1,101,,,
2013-10-29D13:00:00.000000000,6.3,-1.8,56,170,12,24.1,100.91,,,Mainly Clear
2013-10-29D14:00:00.000000000,6.2,-1,60,110,15,24.1,100.82,,,
2013-10-29D15:00:00.000000000,5.2,-2.2,59,150,12,24.1,100.79,,,
2013-10-29D16:00:00.000000000,4.4,-1.8,64,120,10,24.1,100.77,,,Cloudy
2013-10-29D17:00:00.000000000,4,-1.8,66,140,10,24.1,100.73,,,
2013-10-29D18:00:00.000000000,3.8,-1.2,70,150,10,24.1,100.73,,,
2013-10-29D19:00:00.000000000,4.1,-1.9,65,130,7,24.1,100.72,,,Cloudy
2013-10-29D20:00:00.000000000,4.3,-1.3,67,140,7,24.1,100.64,,,
2013-10-29D21:00:00.000000000,4.7,-0.5,69,150,7,24.1,100.59,,,
2013-10-29D22:00:00.000000000,4.8,0.4,73,190,4,24.1,100.57,,,Cloudy
2013-10-29D23:00:00.000000000,4.7,1.4,79,130,6,16.1,100.49,,,Rain
2013-10-30D00:00:00.000000000,4.4,1.9,84,150,4,16.1,100.44,,,Rain
2013-10-30D01:00:00.000000000,4.3,2.5,88,90,3,19.3,100.37,,,Cloudy
2013-10-30D02:00:00.000000000,4.1,2.6,90,40,2,19.3,100.35,,,
2013-10-30D03:00:00.000000000,4.3,2.8,90,10,5,24.1,100.34,,,
2013-10-30D04:00:00.000000000,4.2,2.6,89,100,3,24.1,100.27,,,Cloudy
2013-10-30D05:00:00.000000000,4.6,2.5,86,90,4,24.1,100.28,,,
2013-10-30D06:00:00.000000000,4.9,2.9,87,150,5,24.1,100.28,,,
2013-10-30D07:00:00.000000000,5,3,87,120,3,24.1,100.29,,,Mostly Cloudy
2013-10-30D08:00:00.000000000,5.6,3.1,84,130,5,24.1,100.34,,,
2013-10-30D09:00:00.000000000,5.7,2.7,81,120,6,19.3,100.38,,,
2013-10-30D10:00:00.000000000,6.8,4.3,84,140,7,19.3,100.33,,,Mostly Cloudy
2013-10-30D11:00:00.000000000,7.5,3.9,78,130,12,19.3,100.29,,,
2013-10-30D12:00:00.000000000,8.9,3.8,70,100,8,24.1,100.27,,,
2013-10-30D13:00:00.000000000,10.3,4.3,66,190,9,24.1,100.14,,,Mostly Cloudy
2013-10-30D14:00:00.000000000,9.7,3.5,65,130,8,24.1,100.07,,,
2013-10-30D15:00:00.000000000,9.5,2.8,63,140,9,24.1,100.03,,,
2013-10-30D16:00:00.000000000,9,2.4,63,120,8,24.1,100.03,,,Mostly Cloudy
2013-10-30D17:00:00.000000000,8.4,2.7,67,140,8,24.1,99.99,,,
2013-10-30D18:00:00.000000000,7.5,3.2,74,150,7,24.1,100.01,,,
2013-10-30D19:00:00.000000000,6.7,3.3,79,90,5,24.1,100.03,,,Mostly Cloudy
2013-10-30D20:00:00.000000000,6.3,3.1,80,110,6,24.1,99.98,,,
2013-10-30D21:00:00.000000000,5.6,3,83,90,5,24.1,99.97,,,
2013-10-30D22:00:00.000000000,6.1,4.4,89,100,5,24.1,99.88,,,Mostly Cloudy
2013-10-30D23:00:00.000000000,5.9,3.6,85,60,5,24.1,99.74,,,
2013-10-31D00:00:00.000000000,6,4.5,90,30,6,24.1,99.67,,,
2013-10-31D01:00:00.000000000,5.4,4.2,92,10,4,24.1,99.59,,,Mostly Cloudy
2013-10-31D02:00:00.000000000,6.5,5.3,92,60,9,24.1,99.41,,,
2013-10-31D03:00:00.000000000,7,5.3,89,310,1,19.3,99.34,,,Rain Showers
2013-10-31D04:00:00.000000000,7.1,5.9,92,80,5,16.1,99.23,,,Rain Showers
2013-10-31D05:00:00.000000000,7.1,6.4,95,110,8,16.1,99.11,,,Rain Showers
2013-10-31D06:00:00.000000000,7.6,7,96,120,8,12.9,98.97,,,Rain
2013-10-31D07:00:00.000000000,8.9,8.3,96,120,11,4,98.89,,,"Rain,Fog"
2013-10-31D08:00:00.000000000,9.7,9.3,97,150,8,4,98.84,,,"Rain,Fog"
2013-10-31D09:00:00.000000000,10.2,9.8,97,150,10,2.4,98.72,,,"Rain,Fog"
2013-10-31D10:00:00.000000000,11.6,11.1,97,180,14,4,98.65,,,"Rain,Fog"
2013-10-31D11:00:00.000000000,13.8,13,95,180,13,8.1,98.54,,,Fog
2013-10-31D12:00:00.000000000,16.3,14.5,89,200,24,8.1,98.44,,,"Rain,Fog"
2013-10-31D13:00:00.000000000,17.2,14.3,83,210,17,12.9,98.32,,,Rain
2013-10-31D14:00:00.000000000,17.4,13.8,79,200,22,16.1,98.22,,,Rain
2013-10-31D15:00:00.000000000,17.6,13.6,77,210,30,16.1,98.16,,,
2013-10-31D16:00:00.000000000,16.6,13.4,81,210,23,16.1,98.11,,,Rain
2013-10-31D17:00:00.000000000,16.8,13.2,79,200,28,16.1,97.99,,,Rain
2013-10-31D18:00:00.000000000,15.4,12.9,85,210,33,19.3,97.9,,,Rain
2013-10-31D19:00:00.000000000,14.6,12.8,89,190,24,19.3,97.8,,,Rain
2013-10-31D20:00:00.000000000,13.9,12.8,93,170,26,9.7,97.61,,,"Rain,Fog"
2013-10-31D21:00:00.000000000,13.8,12.9,94,180,26,9.7,97.42,,,"Rain,Fog"
2013-10-31D22:00:00.000000000,13.6,12.8,95,180,15,9.7,97.24,,,"Rain,Fog"
2013-10-31D23:00:00.000000000,15.3,13.9,91,200,28,9.7,97.06,,,"Rain,Fog"
2013-11-01D00:00:00.000000000,15.6,14,90,190,28,9.7,96.89,,,"Rain,Fog"
2013-11-01D01:00:00.000000000,15.6,13.8,89,190,31,9.7,96.75,,,"Rain,Fog"
2013-11-01D02:00:00.000000000,15.9,13.8,87,200,29,16.1,96.66,,,Rain
2013-11-01D03:00:00.000000000,16,14.2,89,210,37,16.1,96.62,,,Rain
2013-11-01D04:00:00.000000000,15.6,13.8,89,200,33,16.1,96.35,,,Rain
2013-11-01D05:00:00.000000000,15.5,12.5,82,220,49,19.3,96.52,,,
2013-11-01D06:00:00.000000000,15,10.5,74,230,53,24.1,96.71,,,
2013-11-01D07:00:00.000000000,12.8,9.5,80,240,47,24.1,96.89,,,Rain Showers
2013-11-01D08:00:00.000000000,13,7.5,69,240,46,24.1,97.02,,,
2013-11-01D09:00:00.000000000,12.2,6.1,66,240,58,24.1,97.12,,,
2013-11-01D10:00:00.000000000,12.2,5.9,65,240,58,24.1,97.24,,,Cloudy
2013-11-01D11:00:00.000000000,11.6,6.2,69,240,45,24.1,97.42,,,
2013-11-01D12:00:00.000000000,12.3,6.2,66,250,52,24.1,97.51,,,
2013-11-01D13:00:00.000000000,11.5,5.8,68,250,33,24.1,97.71,,,Cloudy
2013-11-01D14:00:00.000000000,11.5,5.8,68,240,40,24.1,97.84,,,
2013-11-01D15:00:00.000000000,12.2,5.9,65,240,36,24.1,97.92,,,
2013-11-01D16:00:00.000000000,11.2,5.6,68,240,32,24.1,98.03,,,Cloudy
2013-11-01D17:00:00.000000000,10.7,5.3,69,240,27,24.1,98.09,,,
2013-11-01D18:00:00.000000000,10.2,5.2,71,250,18,24.1,98.15,,,
2013-11-01D19:00:00.000000000,10.2,5.2,71,240,17,24.1,98.22,,,Cloudy
2013-11-01D20:00:00.000000000,9.7,5.1,73,240,32,24.1,98.24,,,
2013-11-01D21:00:00.000000000,8.9,5.3,78,240,17,24.1,98.26,,,
2013-11-01D22:00:00.000000000,8.3,5.3,81,240,12,24.1,98.29,,,Mostly Cloudy
2013-11-01D23:00:00.000000000,8.6,5.9,83,210,7,24.1,98.24,,,
2013-11-02D00:00:00.000000000,8.1,5.4,83,330,4,24.1,98.17,,,
2013-11-02D01:00:00.000000000,7.5,5.2,85,220,11,24.1,98.2,,,Mostly Cloudy
2013-11-02D02:00:00.000000000,7.8,5.1,83,210,9,24.1,98.19,,,
2013-11-02D03:00:00.000000000,7.9,5.6,85,260,11,24.1,98.16,,,
2013-11-02D04:00:00.000000000,8.1,5.4,83,250,10,24.1,98.19,,,Cloudy
2013-11-02D05:00:00.000000000,8.1,5.6,84,230,10,24.1,98.21,,,Rain Showers
2013-11-02D06:00:00.000000000,7.9,5.9,87,240,10,24.1,98.24,,,
2013-11-02D07:00:00.000000000,7.9,5.7,86,320,22,24.1,98.28,,,Cloudy
2013-11-02D08:00:00.000000000,7.7,5.7,87,350,20,19.3,98.37,,,Rain Showers
2013-11-02D09:00:00.000000000,6.9,5.2,89,350,23,16.1,98.44,,,Rain Showers
2013-11-02D10:00:00.000000000,6.6,4.8,88,360,28,19.3,98.47,,,Rain Showers
2013-11-02D11:00:00.000000000,6.8,5.1,89,360,21,24.1,98.55,,,Rain Showers
2013-11-02D12:00:00.000000000,6.2,4.4,88,10,23,16.1,98.61,,,Rain Showers
2013-11-02D13:00:00.000000000,6.1,3.9,86,10,23,19.3,98.67,,,Rain Showers
2013-11-02D14:00:00.000000000,6.4,2.9,78,20,21,24.1,98.74,,,
2013-11-02D15:00:00.000000000,5.5,2.3,80,20,23,24.1,98.86,,,Rain Showers
2013-11-02D16:00:00.000000000,5.2,2.7,84,10,20,24.1,98.98,,,Rain Showers
2013-11-02D17:00:00.000000000,4.6,2,83,350,18,24.1,99.08,,,
2013-11-02D18:00:00.000000000,4.4,0.2,74,10,29,24.1,99.23,,,
2013-11-02D19:00:00.000000000,4.1,-0.7,71,350,25,24.1,99.34,,,Mostly Cloudy
2013-11-02D20:00:00.000000000,3.6,-1.4,70,360,22,24.1,99.46,,,
2013-11-02D21:00:00.000000000,2.8,-2.1,70,340,17,24.1,99.55,,,
2013-11-02D22:00:00.000000000,1.8,-2.3,74,340,19,24.1,99.65,,,Mainly Clear
2013-11-02D23:00:00.000000000,0.8,-3.1,75,340,18,24.1,99.72,,,
2013-11-03D00:00:00.000000000,0.3,-3.4,76,10,15,24.1,99.78,,,
2013-11-03D01:00:00.000000000,0.2,-3.7,75,350,14,24.1,99.88,,,Mostly Cloudy
2013-11-03D02:00:00.000000000,-0.5,-4.4,75,350,15,24.1,99.96,,-5,
2013-11-03D03:00:00.000000000,-1.1,-4.6,77,340,15,24.1,100.05,,-6,
2013-11-03D04:00:00.000000000,-1.4,-5.1,76,350,14,24.1,100.13,,-6,Mostly Cloudy
2013-11-03D05:00:00.000000000,-1.7,-5,78,360,13,24.1,100.24,,-6,
2013-11-03D06:00:00.000000000,-1.9,-5.8,75,360,16,24.1,100.36,,-7,
2013-11-03D07:00:00.000000000,-2.3,-6.9,71,360,13,24.1,100.48,,-7,Mainly Clear
2013-11-03D08:00:00.000000000,-1.7,-6.3,71,360,12,24.1,100.61,,-6,
2013-11-03D09:00:00.000000000,-0.1,-7.4,58,30,19,24.1,100.71,,-5,
2013-11-03D10:00:00.000000000,0.4,-7.9,54,50,14,24.1,100.77,,,Mainly Clear
2013-11-03D11:00:00.000000000,1.8,-7.3,51,20,19,24.1,100.81,,,
2013-11-03D12:00:00.000000000,2.5,-8.3,45,20,15,24.1,100.82,,,
2013-11-03D13:00:00.000000000,2.9,-9.4,40,30,8,24.1,100.81,,,Mainly Clear
2013-11-03D14:00:00.000000000,3.3,-10.4,36,10,7,24.1,100.79,,,
2013-11-03D15:00:00.000000000,3.4,-13.1,29,60,5,24.1,100.87,,,
2013-11-03D16:00:00.000000000,3.6,-8.5,41,180,5,24.1,100.93,,,Clear
2013-11-03D17:00:00.000000000,1.9,-5.7,57,150,8,24.1,100.95,,,
2013-11-03D18:00:00.000000000,1.5,-6.8,54,50,5,24.1,101.02,,,
2013-11-03D19:00:00.000000000,0.5,-4.9,67,120,6,24.1,101.09,,,Clear
2013-11-03D20:00:00.000000000,0.9,-5,65,160,5,24.1,101.16,,,
2013-11-03D21:00:00.000000000,0.1,-5.7,65,260,4,24.1,101.21,,,
2013-11-03D22:00:00.000000000,-0.9,-7.3,62,310,5,24.1,101.27,,-3,Clear
2013-11-03D23:00:00.000000000,-0.6,-7.9,58,10,8,24.1,101.27,,-3,
2013-11-04D00:00:00.000000000,-0.9,-7.5,61,330,6,24.1,101.3,,-3,
2013-11-04D01:00:00.000000000,-2.3,-7.1,70,270,4,24.1,101.34,,-4,Clear
2013-11-04D02:00:00.000000000,-2,-6.4,72,30,6,24.1,101.42,,-4,
2013-11-04D03:00:00.000000000,-3.2,-6.7,77,330,2,24.1,101.45,,-4,
2013-11-04D04:00:00.000000000,-3.8,-7.4,76,360,5,24.1,101.44,,-6,Mainly Clear
2013-11-04D05:00:00.000000000,-3,-6.1,79,30,9,24.1,101.45,,-7,
2013-11-04D06:00:00.000000000,-4.5,-7.1,82,340,2,24.1,101.49,,-5,
2013-11-04D07:00:00.000000000,-1.9,-6.7,70,20,5,24.1,101.55,,-4,Mostly Cloudy
2013-11-04D08:00:00.000000000,-0.3,-6.5,63,30,6,24.1,101.57,,-2,
2013-11-04D09:00:00.000000000,2.2,-3.7,65,70,8,24.1,101.57,,,
2013-11-04D10:00:00.000000000,4.3,-4.5,53,140,17,24.1,101.57,,,Mostly Cloudy
2013-11-04D11:00:00.000000000,4.8,-4.5,51,140,19,24.1,101.55,,,
2013-11-04D12:00:00.000000000,5.2,-4.9,48,140,20,24.1,101.51,,,
2013-11-04D13:00:00.000000000,4.2,-5.1,51,130,24,24.1,101.4,,,Mostly Cloudy
2013-11-04D14:00:00.000000000,4.4,-4.4,53,120,17,24.1,101.42,,,
2013-11-04D15:00:00.000000000,3.7,-4.5,55,120,23,24.1,101.3,,,
2013-11-04D16:00:00.000000000,3.7,-4.3,56,100,25,24.1,101.28,,,Mostly Cloudy
2013-11-04D17:00:00.000000000,3.5,-4.2,57,110,22,24.1,101.15,,,
2013-11-04D18:00:00.000000000,3.6,-4.1,57,110,21,24.1,101.14,,,
2013-11-04D19:00:00.000000000,3.8,-4.9,53,110,16,24.1,101.12,,,Mostly Cloudy
2013-11-04D20:00:00.000000000,3.9,-5.3,51,120,18,24.1,101.05,,,
2013-11-04D21:00:00.000000000,3.7,-3.8,58,110,20,24.1,100.99,,,
2013-11-04D22:00:00.000000000,3.5,-3.5,60,110,13,24.1,100.98,,,Mostly Cloudy
2013-11-04D23:00:00.000000000,3.6,-3,62,130,10,24.1,100.92,,,
2013-11-05D00:00:00.000000000,3.7,-2.5,64,130,12,24.1,100.86,,,
2013-11-05D01:00:00.000000000,3.2,-2.5,66,140,9,24.1,100.87,,,Mostly Cloudy
2013-11-05D02:00:00.000000000,3.2,-2.3,67,120,9,24.1,100.87,,,
2013-11-05D03:00:00.000000000,3,-1.7,71,110,8,24.1,100.86,,,
2013-11-05D04:00:00.000000000,2.4,-1.4,76,110,8,24.1,100.85,,,Mainly Clear
2013-11-05D05:00:00.000000000,2.9,-0.7,77,140,8,24.1,100.86,,,
2013-11-05D06:00:00.000000000,3.2,-0.6,76,140,6,24.1,100.83,,,
2013-11-05D07:00:00.000000000,4.1,0.3,76,140,6,24.1,100.85,,,Mostly Cloudy
2013-11-05D08:00:00.000000000,5,1.1,76,130,8,24.1,100.85,,,
2013-11-05D09:00:00.000000000,7.1,1.8,69,140,11,24.1,100.88,,,
2013-11-05D10:00:00.000000000,9.2,3,65,160,10,24.1,100.83,,,Mainly Clear
2013-11-05D11:00:00.000000000,10.1,3.4,63,130,14,24.1,100.81,,,
2013-11-05D12:00:00.000000000,11,3.3,59,150,17,24.1,100.78,,,
2013-11-05D13:00:00.000000000,11.2,3.5,59,160,20,24.1,100.75,,,Mostly Cloudy
2013-11-05D14:00:00.000000000,11.3,4.1,61,160,18,24.1,100.7,,,
2013-11-05D15:00:00.000000000,11.4,4.2,61,160,18,24.1,100.66,,,
2013-11-05D16:00:00.000000000,11.7,4.2,60,150,12,24.1,100.65,,,Mostly Cloudy
2013-11-05D17:00:00.000000000,10.5,4,64,160,11,24.1,100.66,,,
2013-11-05D18:00:00.000000000,10.9,3.7,61,180,14,24.1,100.65,,,
2013-11-05D19:00:00.000000000,10,3.5,64,190,12,24.1,100.67,,,Mostly Cloudy
2013-11-05D20:00:00.000000000,9.5,3.5,66,180,9,24.1,100.61,,,
2013-11-05D21:00:00.000000000,9.4,3.8,68,160,7,24.1,100.54,,,
2013-11-05D22:00:00.000000000,9.3,4.3,71,150,9,24.1,100.51,,,Mostly Cloudy
2013-11-05D23:00:00.000000000,9.5,4.7,72,150,8,24.1,100.49,,,
2013-11-06D00:00:00.000000000,8.9,4.7,75,160,10,24.1,100.45,,,
2013-11-06D01:00:00.000000000,8.4,3.9,73,150,8,24.1,100.35,,,Cloudy
2013-11-06D02:00:00.000000000,8.5,3.4,70,170,8,24.1,100.27,,,
2013-11-06D03:00:00.000000000,8,3.5,73,160,10,24.1,100.22,,,
2013-11-06D04:00:00.000000000,8,3.3,72,150,10,24.1,100.15,,,Mostly Cloudy
2013-11-06D05:00:00.000000000,8.1,3.6,73,150,6,24.1,100.08,,,
2013-11-06D06:00:00.000000000,8.1,3.4,72,160,10,24.1,99.99,,,
2013-11-06D07:00:00.000000000,8.1,4,75,150,9,24.1,99.92,,,Rain Showers
2013-11-06D08:00:00.000000000,8.7,4,72,150,10,24.1,99.82,,,
2013-11-06D09:00:00.000000000,9.2,4,70,140,10,24.1,99.75,,,
2013-11-06D10:00:00.000000000,10.1,4.5,68,150,15,24.1,99.6,,,Mostly Cloudy
2013-11-06D11:00:00.000000000,11.1,5,66,160,16,24.1,99.52,,,
2013-11-06D12:00:00.000000000,14.1,6.3,59,200,21,24.1,99.41,,,
2013-11-06D13:00:00.000000000,14.5,7.4,62,210,15,24.1,99.26,,,Mostly Cloudy
2013-11-06D14:00:00.000000000,15.6,7.7,59,200,19,24.1,99.12,,,
2013-11-06D15:00:00.000000000,14.1,7.9,66,210,27,24.1,99.05,,,Rain
2013-11-06D16:00:00.000000000,14.3,9.2,71,200,21,19.3,98.96,,,Rain
2013-11-06D17:00:00.000000000,13.8,10.3,79,210,29,24.1,98.88,,,
2013-11-06D18:00:00.000000000,13.4,11.5,88,220,32,24.1,98.87,,,Rain
2013-11-06D19:00:00.000000000,13.8,12.2,90,220,31,16.1,98.86,,,Rain
2013-11-06D20:00:00.000000000,13.8,12.2,90,220,30,24.1,98.79,,,Rain
2013-11-06D21:00:00.000000000,13.6,11.8,89,230,27,24.1,98.77,,,Rain
2013-11-06D22:00:00.000000000,13.6,11.5,87,230,30,24.1,98.73,,,Rain
2013-11-06D23:00:00.000000000,13.1,11.2,88,240,29,24.1,98.72,,,Rain
2013-11-07D00:00:00.000000000,10.2,7.8,85,310,37,24.1,98.83,,,Rain
2013-11-07D01:00:00.000000000,7.6,4.6,81,300,39,24.1,98.89,,,Cloudy
2013-11-07D02:00:00.000000000,6.6,3.4,80,310,33,24.1,99,,,
2013-11-07D03:00:00.000000000,6.5,3.3,80,290,16,24.1,99.1,,,
2013-11-07D04:00:00.000000000,6.2,2.7,78,320,28,24.1,99.15,,,Mostly Cloudy
2013-11-07D05:00:00.000000000,5.4,1.7,77,300,22,24.1,99.18,,,
